Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Indice_Riesgo,Categoria_Riesgo,Delta_Parcial_Final,Promedio_Continuo,Eficiencia_Estudio
S2363,Emma,Jones,student1363@university.com,Male,24,Business,77.95,64.56,84.45,96.71,88.28,2.53,57.51,97.43,A,20.6,No,Yes,High School,Medium,4,6.6,29.72,Bajo,19.89,66.95,4.73
S2364,Liam,Williams,student1364@university.com,Female,23,Mathematics,68.12,53.87,95.05,95.75,94.6,5.64,50.4,97.03,B,11.7,No,Yes,Unknown,Medium,2,4.9,36.37,Medio,41.18,74.29,8.29
S2365,Emma,Jones,student1365@university.com,Female,21,Business,82.07,98.76,91.86,56.87,66.86,4.05,79.49,76.24,F,29.2,No,Yes,Bachelor'S,High,3,6.4,11.49,Bajo,-6.9,60.93,2.61
S2366,John,Johnson,student1366@university.com,Male,19,Business,75.725,69.82,99.68,74.81,76.39,3.46,95.19,99.16,F,7.8,No,Yes,High School,High,1,8.3,28.65,Bajo,29.86,70.25,12.71
S2367,Emma,Williams,student1367@university.com,Male,23,Engineering,89.74,99.76,50.96,54.64,82.37,3.1,57.48,82.8,A,8.9,No,Yes,Unknown,Medium,7,7.7,27.55,Bajo,-48.8,56.37,9.3
S2368,Ali,Jones,student1368@university.com,Female,21,Cs,61.47,69.39,58.29,98.05,66.43,8.55,87.57,56.42,C,6.1,No,Yes,High School,Low,6,6.5,45.73,Medio,-11.1,84.39,9.25
S2369,Sara,Williams,student1369@university.com,Female,18,Engineering,57.94,53.19,78.17,60.76,99.28,7.69,78.68,94.42,F,24.9,No,Yes,Phd,Low,1,4.6,31.31,Medio,24.98,78.9,3.79
S2370,Omar,Williams,student1370@university.com,Male,20,Cs,89.12,70.45,83.98,59.87,93.79,5.23,97.0,73.43,A,7.3,No,Yes,Unknown,Medium,9,4.1,41.8,Medio,13.53,75.74,10.06
S2371,John,Jones,student1371@university.com,Male,19,Cs,85.39,42.38,72.08,94.44,64.82,6.64,89.91,57.63,B,11.9,Yes,Yes,Bachelor'S,Low,6,4.3,42.56,Medio,29.7,78.89,4.84
S2372,Liam,Jones,student1372@university.com,Female,24,Engineering,59.13,94.29,44.44,98.39,75.4,9.85,92.64,89.57,C,10.1,No,Yes,Bachelor'S,Medium,5,7.8,34.86,Medio,-49.85,91.23,8.87
S2373,Sara,Smith,student1373@university.com,Male,19,Engineering,55.81,89.11,90.5,84.88,61.54,3.98,81.96,81.22,C,13.8,No,Yes,Bachelor'S,Medium,1,7.5,26.83,Bajo,1.39,67.04,5.89
S2374,John,Williams,student1374@university.com,Female,22,Engineering,91.92,83.55,97.65,56.05,75.73,5.51,90.57,94.11,A,24.1,Yes,Yes,Unknown,Medium,10,7.7,30.71,Medio,14.1,69.36,3.9
S2375,Ahmed,Brown,student1375@university.com,Male,20,Engineering,88.83,76.59,64.33,74.29,84.17,5.34,67.54,91.37,A,28.8,No,Yes,Unknown,Low,5,5.5,20.42,Bajo,-12.26,69.85,3.17
S2376,Maria,Williams,student1376@university.com,Female,19,Cs,66.36,74.79,53.49,90.83,54.28,9.36,60.45,66.01,A,27.0,Yes,No,Unknown,Low,2,4.4,23.06,Bajo,-21.3,74.79,2.44
S2377,Ahmed,Williams,student1377@university.com,Female,21,Engineering,75.725,99.8,41.16,78.62,93.51,3.52,95.63,62.82,A,26.0,No,Yes,High School,High,7,7.6,23.89,Bajo,-58.64,75.74,2.42
S2378,Emma,Jones,student1378@university.com,Male,19,Engineering,56.21,56.68,54.24,56.63,79.69,9.86,86.72,86.69,F,15.4,No,Yes,Master'S,Low,6,8.6,46.73,Medio,-2.44,80.41,5.63
S2379,Sara,Williams,student1379@university.com,Female,19,Cs,75.725,86.78,82.0,58.59,99.48,3.05,54.54,78.67,D,25.0,No,Yes,High School,High,4,6.3,21.63,Bajo,-4.78,60.78,3.15
S2380,Emma,Davis,student1380@university.com,Male,19,Business,50.94,74.88,94.7,93.21,51.28,1.09,93.35,53.49,F,24.4,No,Yes,High School,Medium,3,7.8,31.95,Medio,19.82,62.18,2.19
S2381,Maria,Williams,student1381@university.com,Male,22,Engineering,69.58,98.55,45.61,76.35,91.57,1.91,67.45,59.08,F,11.2,No,Yes,Unknown,Low,5,7.6,29.37,Bajo,-52.94,63.62,5.28
S2382,John,Davis,student1382@university.com,Male,19,Engineering,53.74,89.67,73.2,85.29,89.6,4.26,64.91,57.57,F,11.6,Yes,Yes,Unknown,Low,3,8.3,32.93,Medio,-16.47,70.6,4.96
S2383,Maria,Brown,student1383@university.com,Male,19,Business,73.76,99.91,81.73,68.65,56.64,6.5,81.17,79.49,A,17.5,No,No,High School,Medium,9,4.1,33.24,Medio,-18.18,67.87,4.54
S2384,Ali,Jones,student1384@university.com,Female,22,Business,71.08,75.3,56.58,76.62,66.77,5.17,78.43,54.29,F,29.1,Yes,Yes,Unknown,Low,6,8.8,29.09,Bajo,-18.72,68.38,1.87
S2385,Maria,Williams,student1385@university.com,Male,23,Business,75.725,52.27,74.19,74.81,94.24,3.76,76.91,60.39,C,7.7,Yes,Yes,Unknown,High,10,8.3,53.97,Medio,21.92,70.89,7.84
S2386,Ali,Davis,student1386@university.com,Male,20,Cs,52.27,70.22,82.91,66.49,75.92,5.62,62.74,77.27,C,29.7,No,Yes,Phd,Medium,2,8.4,28.01,Bajo,12.69,65.34,2.6
S2387,Maria,Davis,student1387@university.com,Male,24,Cs,68.08,82.67,90.26,83.74,70.06,8.39,97.99,56.65,F,9.0,No,No,Master'S,Medium,7,9.0,40.2,Medio,7.59,83.92,6.29
S2388,Omar,Davis,student1388@university.com,Male,23,Cs,87.82,86.46,67.15,58.63,95.27,8.39,97.51,62.41,A,17.1,No,Yes,High School,High,8,7.2,30.33,Medio,-19.31,83.83,3.65
S2389,Ali,Johnson,student1389@university.com,Female,18,Cs,68.45,40.03,84.87,56.09,54.67,7.26,50.21,95.34,C,12.6,Yes,Yes,Bachelor'S,Low,9,4.4,55.51,Alto,44.84,58.39,7.57
S2390,Sara,Smith,student1390@university.com,Male,22,Mathematics,85.76,70.3,58.11,74.81,73.66,9.52,66.89,84.86,B,15.5,No,Yes,Unknown,High,4,8.1,27.81,Bajo,-12.19,77.64,5.47
S2391,Emma,Brown,student1391@university.com,Female,22,Engineering,68.47,54.11,52.78,92.21,82.62,5.9,52.28,65.34,D,28.9,Yes,Yes,Unknown,High,1,4.7,25.35,Bajo,-1.33,71.53,2.26
S2392,Liam,Williams,student1392@university.com,Female,19,Cs,75.725,92.49,51.24,83.42,80.43,0.08,92.51,93.87,D,20.8,No,Yes,Master'S,Medium,8,7.7,30.9,Medio,-41.25,64.29,4.51
S2393,Emma,Johnson,student1393@university.com,Female,19,Cs,78.19,49.17,61.53,74.81,63.21,2.91,94.33,62.51,A,12.4,No,Yes,Unknown,Low,10,6.1,51.68,Medio,12.36,65.36,5.04
S2394,Ahmed,Williams,student1394@university.com,Male,24,Cs,97.53,79.99,42.15,62.03,78.17,3.28,75.91,79.45,A,20.7,No,Yes,High School,Medium,1,4.0,11.52,Bajo,-37.84,62.23,3.84
S2395,Emma,Williams,student1395@university.com,Male,18,Engineering,55.44,55.96,56.98,95.56,85.43,5.47,91.98,68.42,D,16.3,No,Yes,High School,High,5,6.2,44.55,Medio,1.02,81.92,4.2
S2396,John,Jones,student1396@university.com,Male,19,Business,51.65,61.39,79.13,64.44,79.24,9.05,85.17,87.61,D,28.6,No,Yes,Unknown,Low,2,8.0,31.43,Medio,17.74,79.84,3.06
S2397,Omar,Jones,student1397@university.com,Male,21,Business,80.4,96.43,78.88,90.94,84.22,8.38,74.98,68.58,B,13.8,Yes,Yes,High School,Low,8,4.4,31.59,Medio,-17.55,83.49,4.97
S2398,Maria,Jones,student1398@university.com,Female,19,Mathematics,97.45,54.43,44.41,64.3,62.8,2.32,68.19,62.44,A,19.6,No,Yes,Phd,Medium,5,4.0,28.65,Bajo,-10.02,54.62,3.19
S2399,Ahmed,Johnson,student1399@university.com,Female,19,Cs,99.49,45.7,57.24,96.97,91.64,5.19,63.31,80.39,B,26.2,No,No,High School,Medium,6,6.3,29.48,Bajo,11.54,75.96,3.07
S2400,John,Williams,student1400@university.com,Male,21,Cs,74.21,44.16,74.17,95.72,72.48,6.59,62.97,87.27,A,29.0,Yes,Yes,High School,Low,7,4.0,39.61,Medio,30.01,74.27,3.01
S2401,John,Smith,student1401@university.com,Male,18,Cs,73.4,70.28,59.11,52.16,99.36,9.88,78.1,76.82,D,25.0,Yes,Yes,Bachelor'S,High,4,8.7,27.39,Bajo,-11.17,82.1,3.07
S2402,Ali,Brown,student1402@university.com,Male,21,Cs,82.25,78.5,65.08,88.52,51.16,0.31,58.34,85.81,B,28.4,No,Yes,Master'S,High,5,8.1,22.35,Bajo,-13.42,50.28,3.02
S2403,Emma,Jones,student1403@university.com,Male,22,Mathematics,75.725,59.64,82.77,74.81,69.02,4.64,58.74,71.1,D,16.6,No,Yes,Unknown,Low,9,7.2,45.08,Medio,23.13,62.24,4.28
S2404,Sara,Jones,student1404@university.com,Male,21,Engineering,81.7,81.42,40.56,60.76,59.02,9.88,50.52,89.77,C,24.1,No,Yes,Phd,High,6,4.1,26.04,Bajo,-40.86,67.28,3.72
S2405,Liam,Williams,student1405@university.com,Male,20,Business,93.7,43.66,56.58,72.99,77.78,9.77,80.67,79.25,B,7.4,Yes,Yes,Master'S,Low,8,6.8,45.96,Medio,12.92,82.28,10.71
S2406,Sara,Williams,student1406@university.com,Male,22,Engineering,87.32,91.44,48.54,78.82,62.16,3.31,99.72,59.81,A,19.8,No,Yes,Unknown,Low,4,7.4,18.77,Bajo,-42.9,68.45,3.02
S2407,Ahmed,Johnson,student1407@university.com,Female,19,Cs,74.84,88.99,47.66,74.81,86.87,0.0,94.46,94.54,B,5.3,No,Yes,Master'S,Low,4,6.9,31.13,Medio,-41.33,64.04,17.84
S2408,Omar,Johnson,student1408@university.com,Female,24,Cs,73.09,99.13,97.54,78.77,94.09,5.87,85.28,91.84,F,11.5,Yes,Yes,Unknown,Medium,8,8.7,34.49,Medio,-1.59,79.21,7.99
S2409,Sara,Jones,student1409@university.com,Female,22,Engineering,81.98,96.19,62.59,58.53,60.54,8.67,89.28,98.2,F,21.6,No,Yes,Bachelor'S,High,3,8.2,16.09,Bajo,-33.6,73.76,4.55
S2410,Maria,Williams,student1410@university.com,Female,18,Business,72.79,61.37,71.63,51.12,58.03,3.24,70.84,78.45,A,9.3,No,Yes,Bachelor'S,Low,5,5.8,40.35,Medio,10.26,53.1,8.44
S2411,Sara,Smith,student1411@university.com,Male,18,Cs,72.89,63.96,84.03,78.56,93.77,9.34,64.9,83.79,B,10.0,No,Yes,Unknown,Medium,3,7.5,34.74,Medio,20.07,82.66,8.38
S2412,Ahmed,Brown,student1412@university.com,Male,21,Business,50.82,84.76,42.85,75.87,68.06,3.33,68.43,93.18,F,6.5,No,No,Phd,Low,1,6.3,33.53,Medio,-41.91,61.42,14.34
S2413,Liam,Williams,student1413@university.com,Male,22,Business,58.7,48.04,54.46,74.81,71.73,6.1,54.07,52.63,D,23.7,No,Yes,High School,Low,3,8.6,37.64,Medio,6.42,65.4,2.22
S2414,Sara,Williams,student1414@university.com,Male,19,Engineering,74.43,58.84,89.93,82.49,61.05,7.22,81.69,95.61,B,16.2,No,Yes,High School,High,6,7.1,39.31,Medio,31.09,74.36,5.9
S2415,Maria,Davis,student1415@university.com,Male,18,Business,91.13,47.11,91.72,94.87,71.27,3.45,58.74,63.56,A,27.2,No,Yes,Unknown,Medium,6,6.9,31.48,Medio,44.61,64.84,2.34
S2416,Ali,Johnson,student1416@university.com,Female,23,Engineering,63.94,67.29,62.38,72.97,61.57,3.52,88.14,52.85,A,14.1,No,Yes,Phd,Medium,7,6.5,43.72,Medio,-4.91,64.47,3.75
S2417,Omar,Brown,student1417@university.com,Male,19,Engineering,76.13,73.12,62.49,50.42,83.3,4.7,59.5,61.88,A,15.9,Yes,Yes,Unknown,Medium,3,5.9,27.91,Bajo,-10.63,60.06,3.89
S2418,Ahmed,Jones,student1418@university.com,Female,23,Business,67.25,52.67,85.41,74.81,74.94,8.35,61.41,79.32,F,17.4,No,Yes,Unknown,Low,9,4.7,49.74,Medio,32.74,73.66,4.56
S2419,Ali,Williams,student1419@university.com,Male,20,Mathematics,55.24,41.6,57.7,83.76,89.4,1.01,97.87,52.39,D,26.5,Yes,No,Unknown,Low,10,5.4,54.94,Medio,16.1,70.28,1.98
S2420,Ali,Jones,student1420@university.com,Female,23,Cs,97.91,83.16,47.03,76.07,65.64,6.31,55.27,50.04,A,12.3,Yes,Yes,Unknown,Low,9,5.7,32.41,Medio,-36.13,65.02,4.07
S2421,Ali,Williams,student1421@university.com,Male,18,Engineering,92.73,41.2,55.45,84.47,75.28,6.77,74.94,81.97,A,6.3,No,No,Master'S,High,2,4.8,34.26,Medio,14.25,75.6,13.01
S2422,John,Jones,student1422@university.com,Female,21,Cs,53.92,98.4,63.24,74.81,62.98,5.58,53.13,72.67,C,20.7,No,Yes,Unknown,Medium,8,8.1,36.81,Medio,-35.16,61.68,3.51
S2423,Omar,Brown,student1423@university.com,Male,20,Cs,85.99,53.3,43.13,57.44,96.72,9.36,54.52,92.22,B,25.6,Yes,No,Phd,Medium,2,4.0,23.34,Bajo,-10.17,75.57,3.6
S2424,Liam,Johnson,student1424@university.com,Male,22,Engineering,67.38,79.83,68.72,83.23,76.1,6.02,81.68,62.88,F,18.9,Yes,Yes,Unknown,Medium,2,8.6,25.24,Bajo,-11.11,75.3,3.33
S2425,Emma,Brown,student1425@university.com,Male,19,Mathematics,99.74,66.09,84.4,62.26,58.67,6.35,81.54,64.04,A,13.0,No,Yes,Unknown,High,6,4.6,29.88,Bajo,18.31,66.49,4.93
S2426,Omar,Davis,student1426@university.com,Male,18,Cs,65.12,43.58,70.82,72.82,63.64,6.0,59.66,53.88,D,20.8,No,Yes,Unknown,Low,8,4.3,49.29,Medio,27.24,64.03,2.59
S2427,John,Smith,student1427@university.com,Female,20,Cs,75.725,68.33,44.31,74.58,54.15,7.22,93.62,76.93,F,29.8,No,Yes,Unknown,Low,1,9.0,18.1,Bajo,-24.02,73.64,2.58
S2428,Emma,Johnson,student1428@university.com,Male,20,Cs,78.39,71.01,66.41,73.86,51.39,1.35,85.11,68.3,A,19.4,Yes,Yes,High School,Low,8,9.0,37.12,Medio,-4.6,55.96,3.52
S2429,Omar,Brown,student1429@university.com,Female,18,Engineering,91.76,91.28,82.53,79.92,76.3,8.94,65.03,66.99,B,12.9,No,No,Master'S,High,8,5.0,29.61,Bajo,-8.75,77.66,5.19
S2430,Ali,Davis,student1430@university.com,Male,22,Cs,59.63,83.94,43.49,51.47,66.86,0.42,62.42,72.88,C,11.1,No,Yes,Phd,Medium,4,4.7,35.06,Medio,-40.45,46.24,6.57
S2431,Ahmed,Smith,student1431@university.com,Female,22,Cs,85.47,44.76,43.59,99.48,98.19,6.41,87.71,92.48,A,30.0,No,Yes,Unknown,Medium,6,5.0,32.77,Medio,-1.17,87.37,3.08
S2432,Emma,Davis,student1432@university.com,Male,21,Business,53.07,52.55,62.24,85.82,58.57,6.15,86.68,55.26,D,26.3,No,Yes,Master'S,Low,2,6.6,34.73,Medio,9.69,73.14,2.1
S2433,Maria,Williams,student1433@university.com,Male,24,Cs,95.95,58.71,51.7,71.27,89.7,2.08,57.44,76.18,A,12.0,No,Yes,Phd,Low,1,5.6,22.8,Bajo,-7.01,59.8,6.35
S2434,Maria,Williams,student1434@university.com,Female,23,Engineering,54.05,46.98,96.09,59.57,65.8,0.41,67.46,59.82,D,11.6,No,Yes,Unknown,Low,7,5.7,54.52,Medio,49.11,49.23,5.16
S2435,Sara,Jones,student1435@university.com,Male,22,Business,95.71,67.41,74.88,54.01,61.18,1.39,60.83,60.62,A,25.1,Yes,No,Unknown,High,7,8.0,27.06,Bajo,7.47,47.48,2.42
S2436,Emma,Johnson,student1436@university.com,Male,21,Cs,74.54,99.06,57.24,83.61,98.48,2.72,64.71,62.84,D,29.8,No,Yes,Master'S,High,3,8.5,13.74,Bajo,-41.82,68.5,2.11
S2437,Ahmed,Williams,student1437@university.com,Female,23,Engineering,72.4,70.88,82.29,65.85,90.13,8.82,64.38,72.97,F,16.6,Yes,No,Bachelor'S,Medium,3,8.8,29.54,Bajo,11.41,77.14,4.4
S2438,Liam,Davis,student1438@university.com,Male,20,Engineering,98.67,84.51,62.5,61.47,81.53,8.56,98.8,74.72,A,10.7,No,Yes,Master'S,Low,10,6.6,34.76,Medio,-22.01,81.85,6.98
S2439,John,Johnson,student1439@university.com,Female,18,Engineering,99.52,80.98,47.93,69.0,84.86,0.64,87.51,93.58,A,10.8,No,Yes,Bachelor'S,High,1,5.2,15.47,Bajo,-33.05,61.94,8.66
S2440,Ali,Williams,student1440@university.com,Male,22,Engineering,82.51,90.99,54.23,74.81,99.57,2.89,89.0,94.61,A,24.9,No,Yes,Phd,Medium,1,6.8,11.37,Bajo,-36.76,73.07,3.8
S2441,Sara,Jones,student1441@university.com,Female,21,Cs,56.36,52.94,78.56,74.81,79.66,8.89,63.87,79.33,F,20.1,Yes,Yes,Unknown,Low,2,8.4,36.56,Medio,25.62,76.81,3.95
S2442,Maria,Brown,student1442@university.com,Female,20,Business,75.31,85.23,43.11,82.26,55.1,2.37,50.03,64.07,B,20.8,No,Yes,Unknown,Low,10,4.2,37.67,Medio,-42.12,52.77,3.08
S2443,John,Jones,student1443@university.com,Female,22,Business,76.46,92.88,56.36,74.81,53.24,9.96,52.91,90.92,C,9.9,No,Yes,Master'S,Medium,3,8.6,24.87,Bajo,-36.52,70.14,9.18
S2444,John,Smith,student1444@university.com,Female,19,Cs,75.72,50.29,52.5,60.94,83.33,2.57,77.65,89.64,F,8.3,Yes,Yes,Master'S,High,4,5.1,40.93,Medio,2.21,61.9,10.8
S2445,Ali,Williams,student1445@university.com,Male,24,Cs,78.47,60.81,52.07,81.84,82.88,7.39,64.27,89.9,B,5.3,Yes,Yes,Unknown,Medium,8,5.6,47.2,Medio,-8.74,75.72,16.96
S2446,Liam,Smith,student1446@university.com,Male,20,Cs,50.94,98.21,80.97,55.06,87.41,4.17,59.65,50.82,D,27.9,No,Yes,Unknown,Low,5,5.8,27.65,Bajo,-17.24,60.96,1.82
S2447,Liam,Smith,student1447@university.com,Female,22,Cs,85.56,86.85,89.55,77.4,55.44,1.36,52.48,87.69,A,13.9,Yes,Yes,Phd,Low,2,8.6,19.27,Bajo,2.7,49.73,6.31
S2448,Emma,Davis,student1448@university.com,Male,20,Engineering,85.62,56.96,82.95,79.2,97.25,2.55,93.79,92.64,B,23.9,No,No,Phd,Low,7,4.9,34.33,Medio,25.99,73.94,3.88
S2449,Maria,Johnson,student1449@university.com,Male,18,Cs,55.77,73.84,78.74,60.81,77.56,6.75,80.01,80.25,C,27.1,No,Yes,Phd,High,8,5.1,40.33,Medio,4.9,71.47,2.96
S2450,Liam,Davis,student1450@university.com,Male,18,Cs,78.51,64.26,94.99,69.58,82.48,3.37,55.37,87.56,C,20.0,Yes,Yes,Phd,Low,3,7.7,27.69,Bajo,30.73,60.28,4.38
S2451,Ahmed,Williams,student1451@university.com,Female,24,Business,78.42,69.4,43.5,91.36,51.74,6.04,88.32,88.81,A,15.6,No,Yes,High School,Low,6,8.7,35.04,Medio,-25.9,72.96,5.69
S2452,Liam,Smith,student1452@university.com,Male,18,Cs,84.12,61.31,50.05,57.42,98.05,2.06,87.79,75.33,F,6.0,Yes,Yes,High School,Medium,10,4.5,49.16,Medio,-11.26,65.96,12.56
S2453,John,Brown,student1453@university.com,Male,23,Business,54.27,56.76,64.86,74.81,78.13,4.49,64.47,90.68,D,13.4,No,Yes,Phd,Low,8,6.6,52.83,Medio,8.1,65.58,6.77
S2454,Ali,Smith,student1454@university.com,Female,19,Business,81.33,80.49,62.35,96.64,78.17,5.12,59.42,89.61,C,13.0,Yes,No,Master'S,Low,10,8.6,40.89,Medio,-18.14,71.36,6.89
S2455,Ahmed,Brown,student1455@university.com,Male,18,Cs,64.04,86.71,65.08,74.81,97.18,4.13,90.7,95.81,D,19.2,No,Yes,Unknown,Medium,6,8.4,33.08,Medio,-21.63,76.0,4.99
S2456,Emma,Davis,student1456@university.com,Female,19,Business,75.35,92.44,52.39,86.26,96.47,1.98,66.48,96.07,D,24.1,Yes,No,High School,Medium,10,8.7,33.85,Medio,-40.05,67.25,3.99
S2457,Maria,Davis,student1457@university.com,Female,18,Business,88.67,49.32,48.97,91.34,61.01,4.62,92.37,76.49,B,22.8,No,Yes,High School,Low,6,8.5,33.88,Medio,-0.35,72.73,3.35
S2458,Emma,Johnson,student1458@university.com,Female,23,Cs,85.28,89.37,70.55,60.19,96.55,6.93,52.18,51.57,A,26.7,No,No,Unknown,High,8,5.6,25.55,Bajo,-18.82,69.56,1.93
S2459,John,Smith,student1459@university.com,Male,20,Cs,55.95,55.29,95.68,60.91,86.83,9.65,74.96,50.96,D,6.2,Yes,Yes,Unknown,Medium,1,5.0,40.73,Medio,40.39,79.8,8.22
S2460,Ahmed,Jones,student1460@university.com,Male,22,Engineering,79.56,65.64,63.52,87.93,50.95,7.9,58.98,96.95,C,20.1,Yes,No,Master'S,High,2,8.5,24.63,Bajo,-2.12,69.22,4.82
S2461,Ahmed,Davis,student1461@university.com,Female,22,Mathematics,98.46,94.09,42.6,87.67,61.99,1.61,83.6,66.87,A,9.7,No,Yes,Unknown,Medium,3,7.6,16.91,Bajo,-51.49,62.34,6.89
S2462,Ahmed,Davis,student1462@university.com,Female,18,Engineering,57.84,67.27,82.37,53.01,70.65,2.73,99.86,68.88,F,29.3,No,Yes,Bachelor'S,Medium,7,5.9,38.26,Medio,15.1,62.7,2.35
S2463,John,Johnson,student1463@university.com,Female,22,Cs,92.65,51.82,57.47,66.12,79.14,0.79,70.63,73.5,B,15.2,No,No,Bachelor'S,High,1,7.6,24.43,Bajo,5.65,55.95,4.84
S2464,John,Brown,student1464@university.com,Female,18,Engineering,85.13,49.59,54.71,69.93,85.07,1.36,55.02,63.29,A,20.6,No,Yes,Unknown,Medium,4,5.5,31.69,Medio,5.12,55.9,3.07
S2465,Emma,Johnson,student1465@university.com,Female,18,Engineering,88.7,68.38,59.46,91.45,60.51,2.51,65.88,79.52,A,13.8,No,No,Bachelor'S,Low,3,6.9,25.99,Bajo,-8.92,60.74,5.76
S2466,Sara,Smith,student1466@university.com,Female,24,Engineering,64.1,85.76,83.43,71.09,91.84,2.0,94.58,89.23,D,10.5,No,Yes,Unknown,Medium,8,5.2,42.14,Medio,-2.33,69.38,8.5
S2467,Emma,Williams,student1467@university.com,Male,21,Business,64.39,99.83,89.13,96.3,92.29,2.14,88.29,62.87,A,22.2,No,No,Phd,Low,7,6.8,29.75,Bajo,-10.7,74.57,2.83
S2468,Maria,Williams,student1468@university.com,Female,21,Engineering,95.3,87.24,75.28,74.81,81.75,2.31,61.61,87.15,A,28.5,No,Yes,Phd,Low,1,8.6,6.22,Bajo,-11.96,60.32,3.06
S2469,Ali,Brown,student1469@university.com,Female,24,Business,75.725,92.62,59.35,89.04,96.05,3.01,97.68,83.6,F,6.5,Yes,Yes,Bachelor'S,High,9,7.9,40.24,Medio,-33.27,78.22,12.86
S2470,Ahmed,Davis,student1470@university.com,Female,21,Business,53.15,84.87,58.63,83.32,90.65,1.26,81.11,76.28,D,25.6,No,Yes,High School,Medium,4,7.3,29.8,Bajo,-26.24,66.92,2.98
S2471,Sara,Brown,student1471@university.com,Male,19,Engineering,80.03,93.73,47.46,69.59,61.08,2.78,58.4,66.27,F,13.5,Yes,Yes,Unknown,Low,7,5.2,30.45,Medio,-46.27,54.22,4.91
S2472,Ali,Davis,student1472@university.com,Male,21,Cs,56.24,44.58,96.0,74.81,89.93,6.88,78.62,93.64,D,8.0,Yes,Yes,Unknown,Low,6,4.3,54.05,Medio,51.42,78.04,11.7
S2473,Sara,Davis,student1473@university.com,Male,18,Business,89.83,95.8,78.29,78.66,97.66,2.36,72.56,70.14,A,22.8,No,Yes,High School,Medium,3,7.6,12.86,Bajo,-17.51,68.12,3.08
S2474,Liam,Williams,student1474@university.com,Male,23,Mathematics,82.09,63.78,41.62,68.09,56.88,1.72,90.98,68.73,C,7.1,Yes,Yes,Unknown,Low,6,6.9,39.7,Medio,-22.16,58.29,9.68
S2475,Liam,Brown,student1475@university.com,Female,23,Cs,93.74,95.3,79.74,67.54,98.93,0.68,67.21,82.07,A,23.2,Yes,Yes,High School,Low,7,5.1,20.33,Bajo,-15.56,60.12,3.54
S2476,Omar,Johnson,student1476@university.com,Male,20,Engineering,89.24,44.54,66.83,84.39,51.25,5.0,93.75,96.02,B,15.9,No,No,Phd,Low,5,8.7,36.34,Medio,22.29,69.85,6.04
S2477,Liam,Davis,student1477@university.com,Female,21,Cs,55.61,82.91,98.35,73.18,76.11,8.42,90.6,75.4,C,9.1,No,Yes,Bachelor'S,Medium,10,6.8,51.11,Medio,15.44,81.02,8.29
S2478,Emma,Jones,student1478@university.com,Female,23,Business,75.725,84.14,89.14,87.6,88.69,0.59,83.73,86.13,F,8.9,No,Yes,Unknown,Medium,4,6.9,30.47,Medio,5.0,66.48,9.68
S2479,Liam,Jones,student1479@university.com,Female,21,Business,75.725,99.81,50.28,69.91,89.52,5.42,62.93,72.84,D,23.7,No,Yes,Unknown,Low,6,5.5,22.81,Bajo,-49.53,69.14,3.07
S2480,John,Johnson,student1480@university.com,Female,20,Cs,70.87,86.13,83.21,57.54,86.73,6.51,98.52,60.94,B,25.7,Yes,Yes,Unknown,High,10,8.4,36.51,Medio,-2.92,76.97,2.37
S2481,Ahmed,Jones,student1481@university.com,Female,23,Business,98.62,62.95,69.13,73.07,76.47,5.92,77.43,56.2,A,22.1,Yes,Yes,Master'S,High,8,8.5,31.1,Medio,6.18,71.54,2.54
S2482,Emma,Smith,student1482@university.com,Female,18,Cs,86.79,73.43,51.22,97.55,82.55,8.78,95.38,56.82,B,23.0,Yes,No,Bachelor'S,Medium,7,7.6,29.43,Bajo,-22.21,90.82,2.47
S2483,Ali,Davis,student1483@university.com,Male,19,Business,50.77,61.99,81.92,90.08,85.0,8.66,60.79,51.07,D,26.2,Yes,Yes,Unknown,Low,3,4.5,34.98,Medio,19.93,80.62,1.95
S2484,Omar,Johnson,student1484@university.com,Male,24,Engineering,94.0,51.76,72.84,60.29,74.73,0.57,99.17,77.65,B,15.7,Yes,Yes,Bachelor'S,Medium,2,4.4,25.94,Bajo,21.08,59.97,4.95
S2485,Omar,Brown,student1485@university.com,Male,24,Cs,55.04,54.91,41.82,69.57,79.78,3.61,90.8,56.56,D,9.2,No,Yes,Unknown,Medium,10,6.3,59.66,Alto,-13.09,69.06,6.15
S2486,Omar,Davis,student1486@university.com,Male,24,Cs,57.03,53.32,78.8,96.39,92.32,6.71,97.46,93.28,F,14.4,No,Yes,Phd,Low,5,4.7,45.73,Medio,25.48,88.32,6.48
S2487,Ali,Johnson,student1487@university.com,Male,21,Cs,86.72,72.93,78.1,56.18,65.64,9.52,60.62,99.14,A,29.5,No,Yes,Bachelor'S,Medium,9,5.7,30.8,Medio,5.17,69.41,3.36
S2488,Ali,Williams,student1488@university.com,Female,23,Engineering,93.25,94.37,48.65,62.7,76.16,8.05,71.53,74.79,A,16.2,No,Yes,High School,Medium,10,4.9,30.95,Medio,-45.72,72.72,4.62
